ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12142488;"Concierto de piano con motivo de SANTA CECILIA";"";"1";"0";"";"";"2023-11-24 00:00:00.0";"2023-11-24 23:59:00.0";"19:00";"A cargo de la escuela de música FAMA. Dirección: Ana María Gegúndez Verdasco.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4566e34bce07b810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/ComemoracionesHomenajes";"";
12150665;"Concierto de raxet1 - Chamartin";"";"1";"0";"";"";"2023-11-18 00:00:00.0";"2023-11-18 23:59:00.0";"19:45";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1976af73609b810VgnVCM1000001d4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/1ciudad21distritos";"";
12144025;"Concierto didáctico familiar: 'YO SOY LIRIQUITA Y TÚ DON CALDERÓN'";"";"1";"0";"";"";"2023-11-18 00:00:00.0";"2023-11-18 23:59:00.0";"18:00";"Cía. Diverlírica, con Cecilia Laguna (pianista actriz) y Ángel Walter (tenor). 'Liriquita' y 'Don Calderón' nos introducirán en el mundo de la Ópera cocinando platos de óperas. Edad: familiar a partir de 5 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54b43fb14df7b810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/Musica";"/usuario/Niños,/usuario/Familias";
12156904;"Concierto Flauta Travesera de la Escuela Little Musical Steps";"";"1";"0";"";"";"2023-12-19 00:00:00.0";"2023-12-19 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16c691b52aab810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"1";"AVENIDA";"MORATALAZ";"130";"MORATALAZ";"VINATEROS";"28030";"445141";"4473033";"40.40610655994401";"-3.646521482592748";"/contenido/actividades/FiestasNavidadesReyes";"";
12153489;"Concierto inaugural. Temporada 2023-2024";"";"1";"0";"";"";"2023-11-17 00:00:00.0";"2023-11-17 23:59:00.0";"19:00";"Agrupación Musical Pulso y Púa Calle del Barquillo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f23b948274ab810VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Carril del Conde";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dc76ed8d8a75610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/Musica";"";
12109915;"Concierto navideño";"";"1";"0";"";"";"2023-12-16 00:00:00.0";"2023-12-16 23:59:00.0";"19:00";"ATLÁNTIDA CHAMBER ORCHESTRA.    Dirige: Manuel Tévar.   CORO ATLÁNTIDA CHAMBER ORCHESTRA.   Dirigen: Christian Contreras y Rodrigo Contreras.   Solista: Davide Alogna (Italia).   Programa:    VIVALDI RHEINBERGER PERGOLESI";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cd35593d41da810VgnVCM1000001d4a900aRCRD";"II ciclo de música clásica de Moratalaz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e835593d41da810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"1";"AVENIDA";"MORATALAZ";"130";"MORATALAZ";"VINATEROS";"28030";"445141";"4473033";"40.40609591857167";"-3.646536107063507";"/contenido/actividades/ConferenciasColoquios";"";
12142410;"Concierto recital";"";"1";"0";"";"";"2023-11-23 00:00:00.0";"2023-11-23 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e89e34bce07b810VgnVCM1000001d4a900aRCRD";"Concierto recital";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63536391c3d96810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906571939961";"-3.684053112760816";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
12158963;"Concierto VIVE, melodías de recuperación frente a la violencia de género";"";"1";"0";"";"";"2023-11-25 00:00:00.0";"2023-11-25 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74118b3eb76cb810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440862";"4480048";"40.46900764611639";"-3.697595691925329";"/contenido/actividades/Musica";"";
10959155;"Concierto: Brindis Ensemble";"";"1";"0";"";"";"2023-11-23 00:00:00.0";"2023-11-23 23:59:00.0";"19:00";"Conmemoración: Día Internacional de la Música (22 de noviembre). 'Brindis Ensemble' se presenta con un programa de Cámara de Trío Clásico -piano, violonchelo y violín- para conmemorar en Día internacional de la Música. El programa constará de una primera parte con piezas de compositores románticos y una segunda parte con bandas sonoras de cine famosas. Brindis Ensemble: es una formación de cámara con un amplio repertorio, que abarcan muchos estilos y la conforman músicos con una gran experiencia en acercar la música clásica a todos los públicos y ofrecer conciertos dinámicos de una gran calidad.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f768a5619d9fa610VgnVCM1000001d4a900aRCRD";"Conciertos en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddcc94bdeec6f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442658";"4477740";"40.44834125150792";"-3.6761992414203526";"/contenido/actividades/Musica";"";
12151686;"Concierto: Orquesta de la red de Escuelas Municipales de Música de Madrid";"";"1";"0";"";"";"2023-11-26 00:00:00.0";"2023-11-26 23:59:00.0";"12:00";"Dir: Blanca Castillo Sanz.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05d3272e359b810VgnVCM1000001d4a900aRCRD";"Actividades Centro Sociocultural Montecarmelo (Fuencarral - El Pardo). Noviembre 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc57e2e3b3d21610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)";"1";"Avenida";"Santuario de Valverde";"114";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441892";"4485296";"40.51635495615339";"-3.685946562681175";"/contenido/actividades/Musica";"";
12025630;"Concierto: 'LA GUITARRA A TRAVÉS DE LA HISTORIA'";"";"1";"0";"";"";"2023-11-17 00:00:00.0";"2023-11-17 23:59:00.0";"18:30";"A cargo de Álvaro Rodríguez. Desde el renacimiento hasta el flamenco actual, una selección de grandes compositores.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f014de7925c68810VgnVCM2000001f4a900aRCRD";"Actividades. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo). Noviembre 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4c4bf1731221610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD";"Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)";"1";"CALLE";"MIRA EL RIO";"4";"FUENCARRAL-EL PARDO";"EL PARDO";"28048";"434105";"4485730";"40.519673311658686";"-3.7779055687726535";"/contenido/actividades/Musica";"";
12159915;"Conferencia performativa de Andrea Muniáin";"";"0";"0";"";"";"2023-12-01 00:00:00.0";"2023-12-01 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcef72144accb810VgnVCM1000001d4a900aRCRD";"Conferencia performativa de Andrea Muniáin";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01ff72144accb810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12140065;"Conferencia sobre poesía";"";"1";"0";"";"";"2023-11-16 00:00:00.0";"2023-11-16 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=822685044b66b810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440862";"4480048";"40.46900764611639";"-3.697595691925329";"/contenido/actividades/ConferenciasColoquios";"";
12125946;"Conferencia y taller: 'El oro. Explotación romana de las Médulas. Técnica de bateo'";"";"1";"0";"";"";"2023-11-15 00:00:00.0";"2023-11-15 23:59:00.0";"18:00";"Conferencia y taller sobre el oro, un metal de color amarillo intenso formado por un solo elemento químico (Au), presente en la corteza terrestre en pequeñas cantidades. Entre sus características, destacan su ductilidad y su maleabilidad. Esto hace que sea idóneo para la fabricación de distintos tipos de objetos, ya que puede fundirse y retomar su dureza al enfriarse. Normalmente, se encuentra bajo tierra, en depósitos aluviales en forma de pepitas o en pequeñas acumulaciones, bien sea en estado puro o junto a otros minerales en formaciones aluviales, buscadas y explotadas por la minería.    La Médulas constituye la mayor explotación de oro a cielo abierto del Imperio Romano, de hace 2.000 años. Fueron declaradas Patrimonio de la Humanidad en diciembre de 1997. La técnica de explotación utilizada fue el método de 'Ruina Montium'; es decir, derrumbe de montes. En este taller, se profundizará en el tema, se explicará la denominada 'fiebre del oro' de California y quienes fueron los 'forty niners' y, finalmente, se zambullirán en ella a través de la técnica de bateo.     Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8e1e5586b40b810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca903d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas)";"1,6";"CALLE";"MONTE AYA";"12";"VILLA DE VALLECAS";"CASCO HISTORICO VALLECAS";"28031";"447138";"4469889";"40.37790196240434";"-3.6227296605039516";"/contenido/actividades/CursosTalleres";"";
11232158;"Conferencia: El impresionismo en femenino. Berthe Morisot, Mary Cassatt y Eva Gonzalès";"";"1";"0";"";"";"2023-11-15 00:00:00.0";"2023-11-15 23:59:00.0";"19:00";"Ciclo: Pintoras de la Historia.     El siglo XIX conoce un fenómeno insólito hasta el momento: numerosas mujeres de la burguesía y de las clases altas participan del mundo artístico. Dentro Del Impresionismo, uno de los movimientos más relevantes de la Historia de la pintura, ellas forman parte de las exposiciones impresionistas aunque lo hagan desde la distancia a los grandes temas reservados a los hombres. Morisot, Cassatt o Gonzalés aportarán a la pintura su deliciosa representación del mundo femenino y de la intimidad.   Ponente: Belén G. Naharro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=adc88932810c4710VgnVCM1000001d4a900aRCRD";"Conferencias en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=226dbbde88c7c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442658";"4477740";"40.44834125150792";"-3.6761992414203526";"/contenido/actividades/ConferenciasColoquios";"";
12136559;"Conferencia: El Madrid oculto fantasmas.";"";"1";"0";"";"";"2023-11-20 00:00:00.0";"2023-11-20 23:59:00.0";"11:00";"Ponente: Rocío Rivas Jiménez. Sinopsis: Madrid reúne rincones marcados por enigmáticas leyendas sobre espectros y apariciones fantasmagóricas en edificios y casas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e73000138c4b810VgnVCM1000001d4a900aRCRD";"Conferencias y visitas en noviembre de 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=434bd30fc274b810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Eduardo Chillida (Moratalaz)";"1";"CALLE";"ARROYO BELINCOSO";"9";"MORATALAZ";"MEDIA LEGUA";"28030";"444591";"4473396";"40.40934483353835";"-3.653036718771371";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
12102684;"Conferencia: 'Alta, aterradora y pelirroja: la reina Boudica y la revuelta contra Roma en Britania'";"";"1";"0";"";"";"2023-11-28 00:00:00.0";"2023-11-28 23:59:00.0";"18:30";"La conferencia: 'Alta, aterradora y pelirroja: la reina Boudica y la revuelta contra Roma en Britania' será impartida por doña María Fernández Portaencasa. Forma parte del XXXI Ciclo de Conferencias de Otoño: 'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma', organizado por la Sociedad Española de Estudios Clásicos. Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5accb8caf1caa810VgnVCM1000001d4a900aRCRD";"'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma'. XXXI Ciclo de Conferencias de Otoño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1893d1934e7aa810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD";"Museo de San Isidro. Los Orígenes de Madrid";"2,6";"PLAZA";"SAN ANDRES";"2";"CENTRO";"PALACIO";"28005";"439691";"4473738";"40.41207900253883";"-3.7108161027466378";"";"";
12102681;"Conferencia: 'El Mediterráneo es mío': Cartago contra todos";"";"1";"0";"";"";"2023-11-21 00:00:00.0";"2023-11-21 23:59:00.0";"18:30";"La conferencia:  'El Mediterráneo es mío': Cartago contra todos será impartida por doña Emilia Fernández de Mier. Forma parte del XXXI Ciclo de Conferencias de Otoño: 'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma', organizado por la Sociedad Española de Estudios Clásicos. Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72bcb8caf1caa810VgnVCM1000001d4a900aRCRD";"'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma'. XXXI Ciclo de Conferencias de Otoño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1893d1934e7aa810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD";"Museo de San Isidro. Los Orígenes de Madrid";"2,6";"PLAZA";"SAN ANDRES";"2";"CENTRO";"PALACIO";"28005";"439691";"4473738";"40.41207900253883";"-3.7108161027466378";"";"";
12140355;"Conferencia: `Aprende a Mirar Tu Vacío´";"";"1";"0";"";"";"2023-11-21 00:00:00.0";"2023-11-21 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=586dcdc07ea6b810VgnVCM2000001f4a900aRCRD";"Conferencia: `Aprende a Mirar Tu Vacío´";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6341bff9b66b810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/ConferenciasColoquios";"";
12102686;"Conferencia:' ¡Qué vienen los bárbaros! Constantinopla asediada (626-1453)'";"";"1";"0";"";"";"2023-12-05 00:00:00.0";"2023-12-05 23:59:00.0";"18:30";"La conferencia:  '¡Qué vienen los bárbaros! Constantinopla asediada (626-1453)' será impartida por don Juan Signes Codoñer. Forma parte del XXXI Ciclo de Conferencias de Otoño: 'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma', organizado por la Sociedad Española de Estudios Clásicos. Entrada libre hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7edcb8caf1caa810VgnVCM1000001d4a900aRCRD";"'Enemigo a las puertas. Encuentros hostiles en Grecia y Roma'. XXXI Ciclo de Conferencias de Otoño";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1893d1934e7aa810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD";"Museo de San Isidro. Los Orígenes de Madrid";"2,6";"PLAZA";"SAN ANDRES";"2";"CENTRO";"PALACIO";"28005";"439691";"4473738";"40.41207900253883";"-3.7108161027466378";"";"";
12156298;"Conmemoración del Día internacional del flamenco";"";"1";"0";"";"";"2023-11-16 00:00:00.0";"2023-11-16 23:59:00.0";"17:00";"MERCADO DE MARAVILLAS  Calle de Bravo Murillo, 122";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b060a9d1ed9ab810VgnVCM2000001f4a900aRCRD";"Conmemoración del Día internacional del flamenco";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9efa9d1ed9ab810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440862";"4480048";"40.46900764611639";"-3.697595691925329";"/contenido/actividades/ComemoracionesHomenajes";"";
11684835;"Conmemoración día contra la violencia de género";"";"1";"0";"";"";"2023-11-17 00:00:00.0";"2023-11-17 23:59:00.0";"19:00";"Teatro: 'La esclusa' de Michel Azama. Producción: Nagual Teatro. Dirección: Antonio Moreno. Interpretación: Ana Plaza. Una mujer, dieciséis años presa, mañana sale en libertad y se le abrirá la puerta hacia la calle: un salto al vacío, un baile complicadísimo. Pero no será ella quien no cruce, no salte y no baile. Es la hora de bailar. Edad recomendada: público adulto y + 16 años.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae86759bbb3b0810VgnVCM2000001f4a900aRCRD";"Actividades. Centro Sociocultural Rafael de León (Fuencarral - El Pardo). Noviembre 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50ab7f6682a09610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Rafael de León (Fuencarral - El Pardo)";"1";"CALLE";"ISLA DE ONS";"14";"FUENCARRAL-EL PARDO";"PEÑA GRANDE";"28035";"438850";"4481314";"40.48025613358832";"-3.7214686777952974";"/contenido/actividades/TeatroPerformance";"";
12062659;"ConstructiLab";"Matrícula: 10 euros (más gastos de gestión). Sesiones independientes. Sólo se devolverá el importe de la matrícula en caso de que la organización cancele la actividad.";"0";"0";"";"";"2023-10-29 00:00:00.0";"2023-12-17 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3600b3a602879810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"";"";
12088094;"Conversaciones en inglés";"";"1";"1";"M";"";"2023-10-03 00:00:00.0";"2024-06-25 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6f3037db2a6a810VgnVCM2000001f4a900aRCRD";"Conversaciones en inglés";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32e3037db2a6a810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec750a2153ef9210VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Ángel González (Latina)";"1,6";"CALLE";"GRANJA DE TORREHERMOSA";"1";"LATINA";"ALUCHE";"28024";"434954";"4472113";"40.397074625115906";"-3.7664885474841556";"/contenido/actividades/CursosTalleres";"";
